date,CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
2004-12-09 00:00:00,1.9,1054.0,5.52416312518842,789.25,241.0,886.25,100.0,1253.75,863.75,14.249999761581,71.650001525879,1.1578327836874
2004-12-09 01:00:00,1.0,926.0,2.94412663039611,648.5,134.0,1035.25,83.0,1145.25,741.25,14.875000238419,65.72500038147,1.10504526888416
2004-12-09 02:00:00,0.8,872.5,1.9885819738019,583.25,94.0,1154.75,66.0,1107.75,641.75,14.675000190735,67.324998855591,1.11769581232212
2004-12-09 03:00:00,0.5,831.75,1.19750276471896,518.0,246.881251619591,1264.25,113.075515230071,1061.0,539.25,15.150000095367,63.249999046326,1.08208916338527
2004-12-09 04:00:00,0.4,802.5,0.695452110585899,466.25,33.0,1450.75,30.0,1033.5,448.75,14.800000190735,65.52499961853,1.09646322073115
2004-12-09 05:00:00,0.4,817.5,0.663633791140559,462.5,33.0,1508.5,29.0,1045.75,436.75,14.375,68.5,1.11575841942258
2004-12-09 06:00:00,0.4,813.5,0.838272309604386,482.25,57.0,1425.5,41.0,1026.75,457.0,14.524999856949,62.850001335144,1.03352473853125
2004-12-09 07:00:00,0.6,831.75,1.33012339099677,530.0,112.0,1346.0,63.0,1026.5,511.5,14.575000047684,56.72500038147,0.935767163858745
2004-12-09 08:00:00,1.9,1091.0,7.58748156440268,882.0,358.0,844.25,114.0,1288.25,931.0,14.950000047684,55.275000572205,0.933769271183696
2004-12-09 09:00:00,2.0,1018.5,7.39273644191456,873.75,287.0,1113.25,114.0,1235.0,905.25,14.549999952316,56.5,0.930578356393144
2004-12-09 10:00:00,1.4,936.75,4.73615736362364,750.0,263.0,1386.25,102.0,1141.0,790.0,14.349999904633,55.375,0.900541199906742
2004-12-09 11:00:00,1.4,949.75,5.44664991665104,785.5,282.0,1037.75,101.0,1144.75,849.75,14.674999952316,52.5,0.871578615039122
2004-12-09 12:00:00,1.5,961.5,5.42605863640047,784.5,286.0,992.75,103.0,1161.0,870.25,15.474999904633,51.72500038147,0.903255875089368
2004-12-09 13:00:00,1.6,969.0,6.00437488692127,812.0,259.0,989.0,100.0,1188.5,842.0,14.925000190735,53.35000038147,0.899825411928174
2004-12-09 14:00:00,1.8,1009.75,7.14222432106291,863.0,265.0,914.5,95.0,1256.5,885.75,15.225000143051,50.974999427795,0.876228103642469
2004-12-09 15:00:00,1.4,945.5,5.32870458324973,779.75,249.0,944.75,99.0,1141.75,801.0,15.175000190735,50.074999809265,0.85804370620815
2004-12-09 16:00:00,1.7,987.5,7.18855231234508,865.0,268.0,876.25,102.0,1190.0,894.75,15.550000190735,46.60000038147,0.817615302161968
2004-12-09 17:00:00,1.7,948.25,5.71735486418339,798.5,226.0,1538.5,105.0,1144.5,827.25,14.750000238419,48.374999046326,0.80692368257567
2004-12-09 18:00:00,2.3,1044.75,9.52756117851482,959.75,301.0,1376.25,118.0,1258.75,971.5,14.550000190735,47.97500038147,0.79016810050035
2004-12-09 19:00:00,3.2,1114.0,12.2141642946857,1057.0,388.0,777.0,135.0,1301.25,1078.75,15.125000238419,45.425000190735,0.775910127588835
2004-12-09 20:00:00,2.6,1005.75,10.2583798429052,987.25,285.0,1027.75,124.0,1246.75,963.5,14.5,45.424999237061,0.74579846672503
2004-12-09 21:00:00,1.6,889.0,4.50086677700506,737.75,197.0,1378.5,100.0,1061.25,742.75,13.425000190735,48.099999427795,0.737444750903574
2004-12-09 22:00:00,0.8,792.25,1.97853417193891,582.5,105.0,1972.0,66.0,946.25,517.25,12.274999856949,48.675001144409,0.693146511842834
2004-12-09 23:00:00,0.7,807.5,1.84339671403417,572.25,88.0,1729.25,57.0,953.75,468.0,12.049999713898,51.150000572205,0.717894779927536
2004-12-10 00:00:00,0.6,813.75,1.86944463513703,574.25,92.0,1613.0,58.0,965.25,461.25,11.899999856949,54.599999427795,0.758926386844504
2004-12-10 01:00:00,0.7,826.5,2.74880842776321,636.0,88.0,1485.25,59.0,980.0,483.0,13.650000095367,44.950000762939,0.699129580404731
2004-12-10 02:00:00,0.7,801.25,2.69514625313873,632.5,90.0,1488.5,60.0,939.5,482.0,14.650000095367,37.52499961853,0.621984625482583
2004-12-10 03:00:00,0.5,769.5,2.21509337650217,599.75,246.881251619591,2080.5,113.075515230071,900.75,416.25,13.750000238419,36.799999237061,0.576033257196101
2004-12-10 04:00:00,2.15274954391452,720.75,0.730089339929416,470.25,42.0,2330.75,35.0,814.5,366.75,13.174999952316,35.625,0.537514867207453
2004-12-10 05:00:00,0.3,708.75,0.464417877248927,437.0,31.0,2559.25,27.0,786.75,324.25,12.049999952316,37.325000762939,0.523859693474367
2004-12-10 06:00:00,0.4,734.0,0.799229696641495,478.0,51.0,2294.0,39.0,804.5,378.25,11.674999952316,38.125000953674,0.522271530856396
2004-12-10 07:00:00,0.5,770.25,1.36134870905648,532.75,100.0,2682.75,63.0,838.5,479.75,11.524999856949,38.025000572205,0.515865492289187
2004-12-10 08:00:00,1.4,919.25,5.64915415572552,795.25,315.0,2327.0,110.0,997.5,821.75,12.25,35.77499961853,0.508626249256734
2004-12-10 09:00:00,2.4,996.25,10.5571332214953,998.25,417.0,2317.75,128.0,1135.5,1060.0,12.850000143051,34.525000572205,0.510173260979556
2004-12-10 10:00:00,1.8,925.25,7.20015425862681,865.5,328.0,2541.5,122.0,1012.75,916.0,14.375,30.150000095367,0.491096590540106
2004-12-10 11:00:00,1.5,882.5,6.19904196329595,821.0,304.0,885.75,111.0,966.5,843.5,16.200000524521,26.199999809265,0.478862289471871
2004-12-10 12:00:00,1.5,884.25,6.2099343731208,821.5,300.0,909.0,110.0,967.5,806.75,17.050000190735,23.5,0.45296414179292
2004-12-10 13:00:00,1.8,919.5,8.08680183070731,902.75,306.0,848.75,114.0,1011.0,853.0,18.14999961853,21.300000190735,0.439594503525119
2004-12-10 14:00:00,2.1,941.0,9.02974804209978,940.5,342.0,837.0,114.0,1036.0,884.25,18.75,19.974999904633,0.427811457914934
2004-12-10 15:00:00,1.7,933.5,8.35698622075283,913.75,324.0,872.5,111.0,1016.0,833.5,18.099999904633,20.77499961853,0.427434529699442
2004-12-10 16:00:00,2.3,928.75,8.71890539202348,928.25,327.0,842.25,116.0,1000.75,892.5,17.550000190735,19.875000476837,0.395203128911489
2004-12-10 17:00:00,2.9,971.5,11.8099717677906,1043.0,404.0,764.0,148.0,1083.25,1037.0,15.97500038147,20.849999904633,0.375734872818413
2004-12-10 18:00:00,4.0,1073.25,16.4871081096755,1194.5,575.0,674.5,177.0,1249.25,1244.25,14.550000190735,23.699999809265,0.390348800046675
2004-12-10 19:00:00,4.2,1049.75,18.7117370538853,1260.0,539.0,662.25,164.0,1256.0,1268.75,13.749999761581,22.875,0.358064147572673
2004-12-10 20:00:00,3.5,980.0,14.4694841080225,1131.75,460.0,741.75,151.0,1101.5,1125.25,12.750000238419,21.674999713898,0.318239326585739
2004-12-10 21:00:00,2.6,872.25,8.02592484432054,900.25,386.0,917.75,147.0,909.5,945.5,12.724999904633,21.27499961853,0.311865030043117
2004-12-10 22:00:00,1.3,802.25,4.59149503375422,742.5,202.0,1050.75,110.0,826.25,751.0,12.774999856949,22.5,0.330883225374098
2004-12-10 23:00:00,1.0,792.25,3.36015093989503,674.0,162.0,1122.0,99.0,810.25,669.5,12.625,23.400000095367,0.34081702729522
2004-12-11 00:00:00,1.6,857.25,4.79943765755593,753.25,261.0,1034.25,116.0,859.75,754.25,12.375,24.025000095367,0.344334884327024
2004-12-11 01:00:00,1.6,855.5,4.42514646284698,733.75,263.0,1040.75,121.0,852.75,781.25,12.475000143051,24.0,0.346198721179298
2004-12-11 02:00:00,1.1,868.75,3.84368432266309,702.0,159.0,1019.25,103.0,890.75,842.25,11.875,32.35000038147,0.448930922842977
2004-12-11 03:00:00,1.1,889.5,3.58982413768048,687.5,246.881251619591,1015.0,113.075515230071,897.25,840.0,11.675000190735,33.75,0.462338727804008
2004-12-11 04:00:00,0.8,834.25,2.68751707004675,632.0,111.0,1102.0,83.0,870.5,745.5,11.474999904633,34.175000190735,0.462134481216613
2004-12-11 05:00:00,0.8,859.5,2.44461124549951,615.75,104.0,1105.25,76.0,872.75,753.5,10.524999856949,37.75,0.479890172115977
2004-12-11 06:00:00,1.0,909.25,4.31725962893306,728.0,221.0,933.0,107.0,947.5,905.0,7.825000166893,47.425000190735,0.504630182971297
2004-12-11 07:00:00,1.2,955.25,5.17652043080006,772.25,243.0,1030.25,106.0,957.25,960.25,9.3250000476837,43.074999809265,0.506168692109242
2004-12-11 08:00:00,1.7,1035.0,8.37141978229636,914.33333333333,356.0,947.33333333333,124.0,1063.6666666667,1080.0,8.1666666666667,46.766666412354,0.509050535980653
2004-12-11 09:00:00,2.4,1087.0,14.1351459232602,1121.0,429.0,710.5,134.0,1177.25,1208.75,10.650000095367,34.249999523163,0.438961731461362
2004-12-11 10:00:00,2.8,1101.25,12.9801328561221,1083.0,518.0,691.5,147.0,1130.0,1243.0,14.375,28.199999809265,0.459334119925585
2004-12-11 11:00:00,2.9,1134.75,13.4840766537359,1099.75,460.0,679.25,146.0,1160.5,1273.25,17.449999809265,23.27499961853,0.459942105309595
2004-12-11 12:00:00,2.6,1095.0,12.4990742249498,1066.75,389.0,701.75,133.0,1151.75,1216.0,17.799999713898,23.599999904633,0.476613584703621
2004-12-11 13:00:00,2.3,985.75,8.79460071056488,931.25,362.0,814.75,120.0,1011.0,975.5,18.25,19.47500038147,0.404423978772468
2004-12-11 14:00:00,2.3,991.0,9.0041992473233,939.5,337.0,815.5,117.0,1035.25,972.75,18.89999961853,18.924999713898,0.409085797997956
2004-12-11 15:00:00,1.7,925.75,6.07436581400729,815.25,254.0,931.0,109.0,944.75,826.5,18.375000476837,19.674999713898,0.411746612132455
2004-12-11 16:00:00,1.8,974.25,7.80839401912836,891.25,281.0,856.5,112.0,1005.0,911.5,17.77499961853,21.0,0.423448022536493
2004-12-11 17:00:00,2.5,1041.5,11.4752244542889,1031.25,369.0,756.0,131.0,1093.5,1083.75,16.074999809265,23.424999713898,0.424797920298216
2004-12-11 18:00:00,2.4,1005.75,10.7422665110954,1005.0,350.0,781.0,133.0,1071.25,1044.5,14.875000238419,24.85000038147,0.417807153958647
2004-12-11 19:00:00,2.0,979.25,9.17081761316758,946.0,323.0,825.5,138.0,1017.5,1025.75,14.575000286102,24.575000286102,0.405402882550938
2004-12-11 20:00:00,2.3,1071.75,10.9010536447552,1010.75,340.0,762.0,142.0,1075.0,1172.0,14.224999904633,26.849999904633,0.433195143534706
2004-12-11 21:00:00,2.9,1216.5,11.6314038200533,1036.75,443.0,668.5,138.0,1167.25,1451.5,13.25,38.699998855591,0.5867221401659
2004-12-11 22:00:00,2.0,1123.5,8.98505790798162,938.75,292.0,737.25,118.0,1125.75,1317.25,11.225000143051,45.125,0.600388871429848
2004-12-11 23:00:00,2.5,1151.5,11.6100536449388,1036.0,372.0,670.0,120.0,1206.25,1364.5,8.8249998092651,52.5,0.596914645938134
2004-12-12 00:00:00,3.0,1215.75,11.6884193538796,1038.75,443.0,684.5,132.0,1182.75,1377.5,8.5500001907349,54.275000572205,0.605977812048514
2004-12-12 01:00:00,2.4,1094.75,11.256683224908,1023.5,360.0,708.0,121.0,1219.0,1246.0,8.0500000715256,53.199999809265,0.574609046161603
2004-12-12 02:00:00,2.6,1098.75,10.4276775923496,993.5,401.0,715.0,117.0,1163.75,1186.25,6.8499999046326,57.849999427795,0.576771467652163
2004-12-12 03:00:00,2.0,973.75,6.44608933597551,832.25,246.881251619591,832.25,113.075515230071,1034.75,1023.75,6.5750000476837,58.10000038147,0.568680835877282
2004-12-12 04:00:00,2.1,1091.0,9.82374867012463,971.0,273.0,703.25,102.0,1148.25,1186.75,5.3500000238419,64.050001144409,0.577228234349561
2004-12-12 05:00:00,1.7,954.5,5.82295954385896,803.5,199.0,843.0,95.0,1016.75,1006.5,5.625,61.60000038147,0.565571737208138
2004-12-12 06:00:00,1.5,974.75,7.04995174513952,859.0,177.0,776.75,81.0,1042.5,1018.75,4.1749999523163,68.950000762939,0.573673301056758
2004-12-12 07:00:00,1.3,909.0,3.97337805890804,709.25,206.0,935.75,95.0,953.25,920.75,4.8499999046326,64.625,0.562988747988379
2004-12-12 08:00:00,1.9,991.75,6.90110130512994,852.5,323.0,821.0,111.0,1051.5,1037.75,3.9750000238419,68.97500038147,0.56609159163407
2004-12-12 09:00:00,2.0,1017.75,7.74243508897052,888.5,392.0,780.25,118.0,1084.75,1105.0,4.875,66.300000190735,0.578562676276563
2004-12-12 10:00:00,2.7,1100.0,9.91003277401121,974.25,420.0,728.0,130.0,1131.25,1208.0,9.4000000953674,48.675000190735,0.574803156371206
2004-12-12 11:00:00,2.4,1100.5,8.85789311645183,933.75,333.0,750.5,116.0,1084.5,1208.25,12.625,39.85000038147,0.580408487708297
2004-12-12 12:00:00,2.7,1148.25,11.2918105987229,1024.75,395.0,701.25,128.0,1164.75,1281.5,14.399999856949,35.325000762939,0.576303700544484
2004-12-12 13:00:00,3.2,1252.5,13.7352900540719,1108.0,478.0,633.0,156.0,1252.75,1494.25,15.100000143051,37.374999046326,0.637399187626261
2004-12-12 14:00:00,3.4,1228.75,12.734935178249,1074.75,470.0,638.0,169.0,1226.25,1499.5,15.97500038147,35.824998855591,0.645597191860621
2004-12-12 15:00:00,3.2,1250.25,14.50857674482,1133.0,508.0,628.5,168.0,1273.75,1462.75,17.5,30.750000476837,0.609549129809624
2004-12-12 16:00:00,4.3,1432.25,18.3903112837345,1250.75,596.0,546.5,178.0,1396.25,1722.25,17.224999904633,34.22500038147,0.666923093073565
2004-12-12 17:00:00,5.0,1529.75,22.0274046152927,1351.75,694.0,491.25,178.0,1549.75,1933.75,14.349999904633,45.825000762939,0.74523342975683
2004-12-12 18:00:00,6.3,1603.5,25.3620674791755,1438.25,968.0,466.0,188.0,1649.5,2018.25,12.150000095367,53.925000190735,0.761742675131817
2004-12-12 19:00:00,4.6,1352.0,16.3798613997028,1191.25,658.0,570.0,169.0,1362.0,1796.0,11.575000047684,51.175000190735,0.696517469976852
2004-12-12 20:00:00,3.1,1235.0,12.440402906676,1064.75,409.0,640.25,133.0,1212.75,1594.25,11.349999904633,50.10000038147,0.672011813343845
2004-12-12 21:00:00,2.6,1126.75,9.5930464130947,962.25,345.0,751.0,125.0,1119.75,1388.5,10.599999904633,51.200000762939,0.654063559617951
2004-12-12 22:00:00,2.1,1073.25,7.06145783586567,859.5,230.0,895.5,110.0,1058.0,1238.25,9.5500001907349,51.675000190735,0.616277951583939
2004-12-12 23:00:00,2.1,1074.0,7.22919401339906,866.75,285.0,888.0,112.0,1063.5,1221.25,8.7000000476837,55.199999809265,0.622450484238259
2004-12-13 00:00:00,2.5,1132.5,9.29987084668046,951.0,310.0,824.75,112.0,1155.5,1254.0,7.875,60.249999046326,0.643231260439835
2004-12-13 01:00:00,2.0,1020.75,5.91870740067393,808.0,224.0,961.0,102.0,1048.25,1097.5,7.8999999761581,59.200000762939,0.633072906748019
2004-12-13 02:00:00,1.8,994.5,5.90270320437846,807.25,213.0,977.75,90.0,1055.5,1043.5,6.6999999284744,64.64999961853,0.638120817428125
2004-12-13 03:00:00,1.3,882.0,2.41903883773011,614.0,246.881251619591,1221.25,113.075515230071,930.75,887.5,6.8750002384186,62.349998474121,0.622678802602644
2004-12-13 04:00:00,2.15274954391452,869.25,2.13843344413,594.25,103.0,1325.5,66.0,934.5,835.0,6.2750000953674,64.60000038147,0.619685082992289
2004-12-13 05:00:00,0.7,867.75,1.77257018520136,566.75,91.0,1238.0,64.0,918.75,823.0,6.4000000953674,63.300000190735,0.612339099797037
2004-12-13 06:00:00,0.9,921.25,3.05196670332871,655.25,178.0,1000.75,81.0,971.75,907.5,6.3500000238419,64.35000038147,0.620407901434416
2004-12-13 07:00:00,1.5,1040.75,6.7592549148522,846.25,351.0,829.25,106.0,1112.0,1076.0,5.625,68.924999237061,0.632825183671597
2004-12-13 08:00:00,3.4,1274.75,16.4458240639857,1193.25,587.0,595.75,140.0,1388.75,1392.5,6.4000000953674,65.624999046326,0.634830216731822
2004-12-13 09:00:00,3.4,1237.5,16.727425094533,1201.75,475.0,748.25,138.0,1381.5,1428.5,7.3000000715256,61.375000953674,0.630611605981483
2004-12-13 10:00:00,3.2,1288.25,17.3473516547187,1220.25,576.0,937.25,165.0,1390.5,1594.0,9.5750000476837,53.650000572205,0.640883742199386
2004-12-13 11:00:00,4.8,1421.5,22.4214798212502,1362.25,920.0,775.0,214.0,1508.75,1955.75,12.0,45.900000572205,0.642133946790777
2004-12-13 12:00:00,3.5,1293.0,17.8741365024995,1235.75,710.0,784.0,178.0,1369.75,1871.5,12.725000143051,44.425001144409,0.6512152656754
2004-12-13 13:00:00,4.1,1409.75,22.4308988571859,1362.5,696.0,690.0,187.0,1514.75,2014.0,13.874999761581,42.849999427795,0.676102514325707
2004-12-13 14:00:00,4.8,1425.0,23.3333829433841,1386.25,744.0,690.75,203.0,1536.0,1977.5,15.000000238419,41.400000572205,0.701592301393733
2004-12-13 15:00:00,4.4,1590.25,27.9675433745865,1502.5,743.0,575.25,204.0,1558.5,2257.0,16.025000333786,38.650001525879,0.698696994915438
2004-12-13 16:00:00,4.5,1520.0,30.0591690349134,1552.25,801.0,568.0,198.0,1615.0,2104.0,15.975000143051,38.575000762939,0.695154573373608
2004-12-13 17:00:00,5.9,1594.5,33.3553849536004,1627.75,1014.0,495.0,218.0,1822.0,2139.5,14.124999761581,44.875,0.719417734985104
2004-12-13 18:00:00,9.9,1881.0,50.7795325850723,1983.0,1479.0,333.5,269.0,2271.25,2522.75,12.625,55.89999961853,0.814174000775469
2004-12-13 19:00:00,6.9,1633.0,35.5838930602639,1677.0,1018.0,399.5,217.0,1879.5,2188.0,11.700000047684,60.750000953674,0.833557485185216
2004-12-13 20:00:00,4.3,1391.25,21.5251207425991,1338.25,729.0,508.75,183.0,1514.0,1816.25,11.5,60.900000572205,0.824861265493187
2004-12-13 21:00:00,2.9,1262.75,15.4843683310653,1163.75,508.0,580.75,147.0,1338.25,1586.75,10.599999904633,64.050001144409,0.818218185894442
2004-12-13 22:00:00,2.0,1147.0,10.9287701462328,1011.75,347.0,665.0,120.0,1214.0,1381.0,10.100000143051,66.199998855591,0.818501489645429
2004-12-13 23:00:00,1.7,1102.5,8.71890539202348,928.25,327.0,714.5,112.0,1174.25,1286.5,8.9500000476837,70.099998474121,0.803627836307706
2004-12-14 00:00:00,1.9,1071.0,7.38295813779927,873.33333333333,339.0,738.66666666667,107.0,1149.6666666667,1193.3333333333,8.6333332061768,70.5,0.791480768222006
2004-12-14 01:00:00,2.0,1137.0,9.92333579524116,974.75,358.0,687.25,103.0,1233.75,1223.0,7.6000000238419,74.25,0.778317813551698
2004-12-14 02:00:00,1.9,1066.0,8.19074242754194,907.0,377.0,728.25,97.0,1174.0,1121.5,6.8500001430511,76.124998092651,0.758975419367619
2004-12-14 03:00:00,1.0,918.25,3.87482164280027,703.75,246.881251619591,920.0,113.075515230071,1031.75,932.0,8.0250000953674,70.550000190735,0.760740785512164
2004-12-14 04:00:00,0.8,895.25,3.16963202520368,662.5,165.0,977.0,74.0,1007.25,865.75,6.7749999761581,75.35000038147,0.747482868313236
2004-12-14 05:00:00,0.7,884.75,3.03990285654735,654.5,145.0,996.25,68.0,1015.25,847.75,6.6000000238419,75.250001907349,0.737781259261521
2004-12-14 06:00:00,1.1,963.5,5.40550061636386,783.5,282.0,824.0,92.0,1079.75,959.25,5.9750000238419,77.25,0.72621337329568
2004-12-14 07:00:00,1.7,1088.0,8.68744803988153,927.0,494.0,715.0,111.0,1196.0,1154.0,6.0,76.675001144409,0.722023493277352
2004-12-14 08:00:00,3.1,1274.0,15.3719387883001,1160.25,606.0,587.25,133.0,1411.5,1372.5,6.8500000238419,73.699996948242,0.734797859389616
2004-12-14 09:00:00,4.4,1405.75,27.1755307335385,1483.25,581.0,478.25,139.0,1766.5,1708.0,7.5500000715256,70.550001144409,0.737072970233582
2004-12-14 10:00:00,5.6,1521.25,30.7131613279841,1567.5,920.0,440.0,192.0,1842.5,2097.0,9.3250000476837,64.199999809265,0.754405805705418
2004-12-14 11:00:00,4.4,1407.5,24.3387134780876,1412.25,811.0,483.75,192.0,1607.5,2056.0,11.674999952316,55.699999809265,0.763030123053214
2004-12-14 12:00:00,4.4,1377.0,21.6641484519249,1342.0,786.0,499.0,206.0,1545.5,2005.5,12.875000238419,54.074999809265,0.80034555324374
2004-12-14 13:00:00,4.7,1469.75,25.8204253693397,1449.75,677.0,481.0,182.0,1705.5,2014.5,14.024999856949,53.049999237061,0.845079427205267
2004-12-14 14:00:00,4.2,1415.75,21.8128650694319,1346.0,612.0,608.5,192.0,1569.75,1945.0,15.075000047684,50.224999427795,0.85519266916271
2004-12-14 15:00:00,3.3,1383.0,20.6171299222749,1313.5,524.0,785.25,188.0,1538.25,1793.0,16.650000095367,47.25,0.888280969407976
2004-12-14 16:00:00,5.1,1574.0,27.1653087060755,1483.0,775.0,460.0,186.0,1777.5,1961.5,16.799999237061,48.35000038147,0.917521590710097
2004-12-14 17:00:00,7.4,1099.70785600415,10.0829934550787,939.029205131057,1159.0,835.370972824676,257.0,1456.14348607867,1022.78072516961,18.3160540147948,49.2323601450507,1.02553021480668
2004-12-14 18:00:00,9.3,1099.70785600415,10.0829934550787,939.029205131057,1310.0,835.370972824676,248.0,1456.14348607867,1022.78072516961,18.3160540147948,49.2323601450507,1.02553021480668
2004-12-14 19:00:00,7.4,1099.70785600415,10.0829934550787,939.029205131057,1037.0,835.370972824676,208.0,1456.14348607867,1022.78072516961,18.3160540147948,49.2323601450507,1.02553021480668
2004-12-14 20:00:00,5.3,1099.70785600415,10.0829934550787,939.029205131057,791.0,835.370972824676,167.0,1456.14348607867,1022.78072516961,18.3160540147948,49.2323601450507,1.02553021480668
2004-12-14 21:00:00,4.1,1099.70785600415,10.0829934550787,939.029205131057,670.0,835.370972824676,148.0,1456.14348607867,1022.78072516961,18.3160540147948,49.2323601450507,1.02553021480668
2004-12-14 22:00:00,2.5,1099.70785600415,10.0829934550787,939.029205131057,341.0,835.370972824676,112.0,1456.14348607867,1022.78072516961,18.3160540147948,49.2323601450507,1.02553021480668
2004-12-14 23:00:00,2.1,1099.70785600415,10.0829934550787,939.029205131057,365.0,835.370972824676,108.0,1456.14348607867,1022.78072516961,18.3160540147948,49.2323601450507,1.02553021480668
2004-12-15 00:00:00,2.9,1099.70785600415,10.0829934550787,939.029205131057,510.0,835.370972824676,115.0,1456.14348607867,1022.78072516961,18.3160540147948,49.2323601450507,1.02553021480668
2004-12-15 01:00:00,2.3,1099.70785600415,10.0829934550787,939.029205131057,352.0,835.370972824676,96.0,1456.14348607867,1022.78072516961,18.3160540147948,49.2323601450507,1.02553021480668
2004-12-15 02:00:00,1.7,1099.70785600415,10.0829934550787,939.029205131057,299.0,835.370972824676,87.0,1456.14348607867,1022.78072516961,18.3160540147948,49.2323601450507,1.02553021480668
2004-12-15 03:00:00,0.9,1099.70785600415,10.0829934550787,939.029205131057,246.881251619591,835.370972824676,113.075515230071,1456.14348607867,1022.78072516961,18.3160540147948,49.2323601450507,1.02553021480668
2004-12-15 04:00:00,0.7,1099.70785600415,10.0829934550787,939.029205131057,103.0,835.370972824676,61.0,1456.14348607867,1022.78072516961,18.3160540147948,49.2323601450507,1.02553021480668
2004-12-15 05:00:00,0.8,1099.70785600415,10.0829934550787,939.029205131057,133.0,835.370972824676,61.0,1456.14348607867,1022.78072516961,18.3160540147948,49.2323601450507,1.02553021480668
2004-12-15 06:00:00,1.0,1099.70785600415,10.0829934550787,939.029205131057,244.0,835.370972824676,82.0,1456.14348607867,1022.78072516961,18.3160540147948,49.2323601450507,1.02553021480668
2004-12-15 07:00:00,1.2,1099.70785600415,10.0829934550787,939.029205131057,222.0,835.370972824676,83.0,1456.14348607867,1022.78072516961,18.3160540147948,49.2323601450507,1.02553021480668
2004-12-15 08:00:00,3.5,1099.70785600415,10.0829934550787,939.029205131057,591.0,835.370972824676,116.0,1456.14348607867,1022.78072516961,18.3160540147948,49.2323601450507,1.02553021480668
2004-12-15 09:00:00,4.5,1099.70785600415,10.0829934550787,939.029205131057,821.0,835.370972824676,147.0,1456.14348607867,1022.78072516961,18.3160540147948,49.2323601450507,1.02553021480668
2004-12-15 10:00:00,4.9,1099.70785600415,10.0829934550787,939.029205131057,803.0,835.370972824676,167.0,1456.14348607867,1022.78072516961,18.3160540147948,49.2323601450507,1.02553021480668
2004-12-15 11:00:00,3.5,1099.70785600415,10.0829934550787,939.029205131057,809.0,835.370972824676,176.0,1456.14348607867,1022.78072516961,18.3160540147948,49.2323601450507,1.02553021480668
2004-12-15 12:00:00,3.4,1099.70785600415,10.0829934550787,939.029205131057,836.0,835.370972824676,177.0,1456.14348607867,1022.78072516961,18.3160540147948,49.2323601450507,1.02553021480668
2004-12-15 13:00:00,4.0,1099.70785600415,10.0829934550787,939.029205131057,820.0,835.370972824676,169.0,1456.14348607867,1022.78072516961,18.3160540147948,49.2323601450507,1.02553021480668
2004-12-15 14:00:00,4.3,1099.70785600415,10.0829934550787,939.029205131057,861.0,835.370972824676,181.0,1456.14348607867,1022.78072516961,18.3160540147948,49.2323601450507,1.02553021480668
2004-12-15 15:00:00,4.0,1099.70785600415,10.0829934550787,939.029205131057,842.0,835.370972824676,183.0,1456.14348607867,1022.78072516961,18.3160540147948,49.2323601450507,1.02553021480668
2004-12-15 16:00:00,4.7,1099.70785600415,10.0829934550787,939.029205131057,933.0,835.370972824676,176.0,1456.14348607867,1022.78072516961,18.3160540147948,49.2323601450507,1.02553021480668
2004-12-15 17:00:00,6.6,1099.70785600415,10.0829934550787,939.029205131057,1237.0,835.370972824676,229.0,1456.14348607867,1022.78072516961,18.3160540147948,49.2323601450507,1.02553021480668
2004-12-15 18:00:00,7.3,1099.70785600415,10.0829934550787,939.029205131057,1137.0,835.370972824676,214.0,1456.14348607867,1022.78072516961,18.3160540147948,49.2323601450507,1.02553021480668
2004-12-15 19:00:00,3.6,1099.70785600415,10.0829934550787,939.029205131057,484.0,835.370972824676,137.0,1456.14348607867,1022.78072516961,18.3160540147948,49.2323601450507,1.02553021480668
2004-12-15 20:00:00,2.4,1099.70785600415,10.0829934550787,939.029205131057,325.0,835.370972824676,115.0,1456.14348607867,1022.78072516961,18.3160540147948,49.2323601450507,1.02553021480668
2004-12-15 21:00:00,2.1,1099.70785600415,10.0829934550787,939.029205131057,292.0,835.370972824676,107.0,1456.14348607867,1022.78072516961,18.3160540147948,49.2323601450507,1.02553021480668
2004-12-15 22:00:00,2.1,1099.70785600415,10.0829934550787,939.029205131057,303.0,835.370972824676,105.0,1456.14348607867,1022.78072516961,18.3160540147948,49.2323601450507,1.02553021480668
2004-12-15 23:00:00,1.7,1099.70785600415,10.0829934550787,939.029205131057,242.0,835.370972824676,96.0,1456.14348607867,1022.78072516961,18.3160540147948,49.2323601450507,1.02553021480668
2004-12-16 00:00:00,2.2,1099.70785600415,10.0829934550787,939.029205131057,314.0,835.370972824676,100.0,1456.14348607867,1022.78072516961,18.3160540147948,49.2323601450507,1.02553021480668
2004-12-16 01:00:00,2.0,1099.70785600415,10.0829934550787,939.029205131057,289.0,835.370972824676,100.0,1456.14348607867,1022.78072516961,18.3160540147948,49.2323601450507,1.02553021480668
2004-12-16 02:00:00,1.6,1099.70785600415,10.0829934550787,939.029205131057,224.0,835.370972824676,92.0,1456.14348607867,1022.78072516961,18.3160540147948,49.2323601450507,1.02553021480668
